Ano;Mês;UF;IMPOSTO SOBRE IMPORTAÇÃO;IMPOSTO SOBRE EXPORTAÇÃO;IRPF;COFINS;RECEITA PREVIDENCIÁRIA;IRRF - RENDIMENTOS DO TRABALHO
2000;Dezembro;PE;9639601.0;6903.0;2786532.0;54859612.0;0.0;23750167.0
2000;Dezembro;PI;393022.0;0.0;488821.0;7724076.0;0.0;2344629.0
2000;Dezembro;RJ;61673478.0;220.0;34341962.0;916949936.0;0.0;347110310.0
2000;Dezembro;RN;966555.0;0.0;746060.0;12681533.0;0.0;7029612.0
2000;Dezembro;RS;27589876.0;200439.0;9933608.0;222287531.0;0.0;100268315.0
2000;Dezembro;RO;73796.0;0.0;444938.0;5469453.0;0.0;1305450.0
2000;Dezembro;RR;1370.0;0.0;198040.0;1563162.0;0.0;837980.0
2000;Dezembro;SC;12857235.0;0.0;3254322.0;107085494.0;0.0;38395757.0
2000;Dezembro;SP;420345209.0;392844.0;88674430.0;1529306229.0;0.0;1038262869.0
2000;Dezembro;SE;1343908.0;0.0;682263.0;9532281.0;0.0;4290474.0
2000;Dezembro;TO;4893.0;0.0;156081.0;3449075.0;0.0;693670.0
2001;Janeiro;AC;1550.0;0.0;168678.0;1915605.0;0.0;614263.0
2001;Janeiro;AL;922151.0;18417.0;646799.0;8133113.0;0.0;2844624.0
2001;Janeiro;AP;43899.0;0.0;165886.0;2867619.0;0.0;386903.0
2001;Janeiro;AM;11919460.0;0.0;848863.0;68324633.0;0.0;12584176.0
2001;Janeiro;BA;17054760.0;39461.0;2447412.0;98016409.0;0.0;23607660.0
2001;Janeiro;CE;6086401.0;12662.0;2562143.0;39864856.0;0.0;12384343.0
2001;Janeiro;DF;2444176.0;0.0;3573470.0;173330411.0;0.0;560296061.0
2001;Janeiro;ES;59868279.0;294.0;1852325.0;57498129.0;0.0;9354369.0
2001;Janeiro;GO;11188403.0;11692.0;1371892.0;51288569.0;0.0;10346982.0
2001;Janeiro;MA;540481.0;7412.0;661774.0;13130251.0;0.0;2907565.0
2001;Janeiro;MT;359104.0;52371.0;1099905.0;16232132.0;0.0;3136481.0
2001;Janeiro;MS;169613.0;101692.0;1121060.0;12809937.0;0.0;2314162.0
2001;Janeiro;MG;37429056.0;230873.0;10113445.0;235363566.0;0.0;62032387.0
2001;Janeiro;PA;2068019.0;62037.0;1110512.0;25364541.0;0.0;11070963.0
2001;Janeiro;PB;1254258.0;0.0;852101.0;12029929.0;0.0;4536723.0
2001;Janeiro;PR;75215089.0;419369.0;6987745.0;147087024.0;0.0;45201515.0
2001;Janeiro;PE;9000170.0;35949.0;2386522.0;59822191.0;0.0;15699359.0
2001;Janeiro;PI;482444.0;25484.0;512818.0;8866441.0;0.0;1771668.0
2001;Fevereiro;AC;94.0;0.0;114716.0;1625036.0;0.0;586800.0
2001;Fevereiro;AL;485189.0;1174042.0;604526.0;7285614.0;0.0;2916668.0
2001;Fevereiro;AP;191986.0;0.0;124781.0;1497655.0;0.0;2612379.0
2001;Fevereiro;AM;11018535.0;0.0;746445.0;57581839.0;0.0;11937129.0
2001;Fevereiro;BA;15256193.0;166153.0;2126958.0;87244124.0;0.0;25684412.0
2001;Fevereiro;CE;5112496.0;39331.0;1646436.0;36579093.0;0.0;10812357.0
2001;Fevereiro;DF;2579490.0;0.0;2891035.0;136801303.0;0.0;399776670.0
2001;Fevereiro;ES;50998069.0;52.0;1218739.0;41411651.0;0.0;8525556.0
2001;Fevereiro;GO;6341047.0;19970.0;1148775.0;44288724.0;0.0;8201447.0
2001;Fevereiro;MA;1460563.0;0.0;409766.0;11526029.0;0.0;2979891.0
2001;Fevereiro;MT;223013.0;149718.0;671342.0;13193066.0;0.0;4747485.0
2001;Fevereiro;MS;479472.0;94485.0;977888.0;11076030.0;0.0;3571687.0
2001;Fevereiro;MG;28888526.0;114850.0;7528143.0;238686669.0;0.0;57525722.0
2001;Fevereiro;PA;3108650.0;64835.0;1064506.0;19953109.0;0.0;7586340.0
2001;Fevereiro;PB;670038.0;0.0;692789.0;12803100.0;0.0;4946570.0
2001;Fevereiro;PR;61721746.0;581631.0;6120993.0;129168573.0;0.0;34732061.0
2001;Fevereiro;PE;7322746.0;35307.0;1777188.0;57024295.0;0.0;15494593.0
2001;Fevereiro;PI;451757.0;136115.0;327669.0;7140640.0;0.0;1278521.0
2001;Março;AC;1332.0;112897.0;153558.0;1600356.0;0.0;516029.0
2001;Março;AL;520562.0;18626.0;667918.0;8529200.0;0.0;3462856.0
2001;Março;AP;21378.0;0.0;154762.0;1446432.0;0.0;1403291.0
2001;Março;AM;15172835.0;13.0;890258.0;58241392.0;0.0;11611174.0
2001;Março;BA;16211746.0;416675.0;2367350.0;86211703.0;0.0;31946624.0
2001;Março;CE;9830701.0;60582.0;2207784.0;34714374.0;0.0;15779816.0
2001;Março;DF;2059260.0;415.0;7394996.0;143103741.0;0.0;495406463.0
2001;Março;ES;79397911.0;0.0;1437464.0;40799699.0;0.0;11533686.0
2001;Março;GO;11266234.0;20312.0;1344742.0;45012817.0;0.0;9970863.0
2001;Março;MA;1021288.0;0.0;557081.0;10701667.0;0.0;3634174.0
2001;Março;MT;516966.0;85566.0;826551.0;12904831.0;0.0;11366788.0
2001;Março;MS;346754.0;66958.0;1241768.0;11082603.0;0.0;3546410.0
2001;Março;MG;46445947.0;234610.0;9007455.0;202123737.0;0.0;66219637.0
2001;Março;PA;2369475.0;64051.0;1142301.0;21019216.0;0.0;9898112.0
2001;Março;PB;1241238.0;0.0;745215.0;11412068.0;0.0;5160348.0
2001;Março;PR;81336711.0;237503.0;6899403.0;132851009.0;0.0;48685127.0
2001;Março;PE;8837778.0;31797.0;2461279.0;47525624.0;0.0;22357996.0
2001;Março;PI;265294.0;102038.0;509612.0;6634199.0;0.0;2387029.0
2001;Abril;AC;11498.0;122773.0;939538.0;1632353.0;0.0;550077.0
2001;Abril;AL;570727.0;18742.0;4880651.0;12843791.0;0.0;3671539.0
2001;Abril;AP;17387.0;0.0;921210.0;1538304.0;0.0;1497551.0
2001;Abril;AM;14325336.0;0.0;5799895.0;78926096.0;0.0;14715058.0
2001;Abril;BA;17091411.0;279836.0;18754295.0;102852236.0;0.0;22975872.0
2001;Abril;CE;16335237.0;14723.0;18904732.0;36077440.0;0.0;16235079.0
2001;Abril;DF;2766967.0;0.0;30391270.0;135007440.0;0.0;439588815.0
2001;Abril;ES;55002094.0;0.0;13180816.0;46724738.0;0.0;10330772.0
2001;Abril;GO;10904560.0;287886.0;15329397.0;44993083.0;0.0;9117751.0
2001;Abril;MA;352607.0;17.0;3856212.0;11566708.0;0.0;3031429.0
2001;Abril;MT;446921.0;104671.0;5813981.0;14245787.0;0.0;3402707.0
2001;Abril;MS;355907.0;173828.0;9508013.0;12279477.0;0.0;3577634.0
2001;Abril;MG;47156895.0;866748.0;80613082.0;246660689.0;0.0;66546313.0
2001;Abril;PA;2513173.0;5449.0;7229800.0;22993691.0;0.0;9408937.0
2001;Abril;PB;998489.0;32142.0;6448238.0;11707370.0;0.0;5339436.0
2001;Abril;PR;81398562.0;370781.0;59006943.0;165241936.0;0.0;46504149.0
2001;Abril;PE;11492407.0;47929.0;21449493.0;52954582.0;0.0;15718365.0
2001;Abril;PI;232625.0;103935.0;4478150.0;7309093.0;0.0;1854974.0
2001;Maio;AC;1764.0;77910.0;615937.0;1502836.0;0.0;786039.0
2001;Maio;AL;799668.0;390956.0;2645374.0;8363750.0;0.0;3998419.0
2001;Maio;AP;129119.0;0.0;487078.0;1495961.0;0.0;1014164.0
2001;Maio;AM;16997356.0;0.0;3091910.0;67183586.0;0.0;13841582.0
2001;Maio;BA;18157403.0;375204.0;9824391.0;97740032.0;0.0;34721307.0
2001;Maio;CE;7390952.0;15429.0;10653542.0;36564314.0;0.0;13826549.0
2001;Maio;DF;3432389.0;13.0;13183297.0;143414401.0;0.0;425304975.0
2001;Maio;ES;66992595.0;25.0;5986556.0;41464357.0;0.0;10774253.0
2001;Maio;GO;10859115.0;245622.0;7343822.0;38542362.0;0.0;9900475.0
2001;Maio;MA;2586379.0;0.0;2458821.0;11192491.0;0.0;3389638.0
2001;Maio;MT;929061.0;146024.0;3158312.0;15393146.0;0.0;4317039.0
2001;Maio;MS;701888.0;87071.0;5040873.0;12079407.0;0.0;3702145.0
2001;Maio;MG;42914682.0;587047.0;31873638.0;245878742.0;0.0;70033150.0
2001;Maio;PA;3108283.0;40005.0;4576899.0;24671231.0;0.0;10395944.0
2001;Maio;PB;1906680.0;0.0;3163221.0;11540982.0;0.0;5400048.0
2001;Maio;PR;98249787.0;607946.0;25089176.0;147910938.0;0.0;58171713.0
2001;Maio;PE;11061245.0;13080.0;9525495.0;54004238.0;0.0;18275592.0
2001;Maio;PI;474720.0;46177.0;2245555.0;6935582.0;0.0;1825086.0
2001;Junho;AC;94.0;289651.0;539394.0;1603057.0;0.0;553385.0
2001;Junho;AL;711725.0;145742.0;2006829.0;6231844.0;0.0;3627914.0
2001;Junho;AP;17765.0;0.0;469320.0;1616163.0;0.0;2342718.0
2001;Junho;AM;13197182.0;0.0;2785354.0;72323689.0;0.0;13991659.0
2001;Junho;BA;15843114.0;433957.0;7678548.0;95711569.0;0.0;21340696.0
2001;Junho;CE;10573754.0;17010.0;7170835.0;35926410.0;0.0;12836540.0
2001;Junho;DF;2893096.0;0.0;10800728.0;133352595.0;0.0;450068215.0
2001;Junho;ES;60588375.0;0.0;4683506.0;46276121.0;0.0;10053139.0
2001;Junho;GO;7512302.0;404725.0;5938934.0;44658945.0;0.0;10190233.0
2001;Junho;MA;927297.0;14.0;1605935.0;10405055.0;0.0;2205085.0
2001;Junho;MT;707908.0;132380.0;2816751.0;16459489.0;0.0;3816863.0
2001;Junho;MS;637112.0;82677.0;4389797.0;12211873.0;0.0;3798796.0
2001;Junho;MG;37986830.0;375125.0;27006999.0;240654769.0;0.0;67698212.0
2001;Junho;PA;4316266.0;8832.0;3817236.0;23434817.0;0.0;8555655.0
2001;Junho;PB;717861.0;0.0;2574772.0;12686369.0;0.0;6329961.0
2001;Junho;PR;93821154.0;477145.0;20425618.0;159604722.0;0.0;40910483.0
2001;Junho;PE;7882237.0;66293.0;8577662.0;53120820.0;0.0;17618647.0
2001;Junho;PI;239213.0;12499.0;1892359.0;11998077.0;0.0;1814249.0
2001;Julho;AC;886.0;0.0;546938.0;1634164.0;0.0;640579.0
2001;Julho;AL;482418.0;19089.0;2037214.0;5473137.0;0.0;3562405.0
2001;Julho;AP;49764.0;0.0;507252.0;1599757.0;0.0;1694497.0
2001;Julho;AM;15451550.0;553.0;2857626.0;64512713.0;0.0;13393029.0
2001;Julho;BA;15239129.0;233332.0;7781127.0;91760915.0;0.0;25054016.0
2001;Julho;CE;12080511.0;2853.0;6545555.0;37909687.0;0.0;14218362.0
2001;Julho;DF;2286002.0;0.0;10870343.0;163538998.0;0.0;429430438.0
2001;Julho;ES;57745190.0;0.0;4814607.0;44518511.0;0.0;11090001.0
2001;Julho;GO;13291063.0;324722.0;5478934.0;48537745.0;0.0;10683232.0
2001;Julho;MA;2483038.0;0.0;2057641.0;10648402.0;0.0;3690533.0
2001;Julho;MT;2031951.0;189510.0;2690503.0;15809970.0;0.0;3483869.0
2001;Julho;MS;639891.0;10959.0;4171036.0;11532065.0;0.0;3857169.0
2001;Julho;MG;49965643.0;339405.0;26477791.0;293393330.0;0.0;75971102.0
2001;Julho;PA;1695352.0;15.0;3579232.0;25604690.0;0.0;8585644.0
2001;Julho;PB;1236240.0;0.0;2673353.0;12149099.0;0.0;5412404.0
2001;Julho;PR;88472803.0;602691.0;21993419.0;149260046.0;0.0;48002764.0
2001;Julho;PE;7369945.0;3182.0;8134293.0;49973552.0;0.0;19961872.0
2001;Julho;PI;260984.0;0.0;1892726.0;8267227.0;0.0;1969384.0
2001;Agosto;AC;275.0;57401.0;526773.0;1739294.0;0.0;654451.0
2001;Agosto;AL;445019.0;19236.0;2038604.0;6260202.0;0.0;3861662.0
2001;Agosto;AP;108227.0;0.0;453438.0;1642012.0;0.0;972156.0
2001;Agosto;AM;17674169.0;0.0;2773129.0;71628447.0;0.0;14258445.0
2001;Agosto;BA;18979869.0;509249.0;7314162.0;106099903.0;0.0;32847811.0
2001;Agosto;CE;8668106.0;958.0;6360635.0;38458780.0;0.0;12037957.0
2001;Agosto;DF;2740841.0;10.0;9587489.0;151506215.0;0.0;472919161.0
2001;Agosto;ES;67477537.0;0.0;4901399.0;50365636.0;0.0;11682740.0
2001;Agosto;GO;12233235.0;763552.0;5854489.0;44956565.0;0.0;11182725.0
2001;Agosto;MA;3963061.0;0.0;1659258.0;11980981.0;0.0;3927323.0
2001;Agosto;MT;2121159.0;110838.0;2514512.0;17142984.0;0.0;4614089.0
2001;Agosto;MS;831259.0;48835.0;3987396.0;12419032.0;0.0;4366374.0
2001;Agosto;MG;50195699.0;1281162.0;26042560.0;238570131.0;0.0;64959573.0
2001;Agosto;PA;2718883.0;9511.0;3410914.0;23465108.0;0.0;8356334.0
2001;Agosto;PB;1308820.0;0.0;2465185.0;13828645.0;0.0;6579877.0
2001;Agosto;PR;89528199.0;733657.0;19747269.0;164931421.0;0.0;60652557.0
2001;Agosto;PE;9550945.0;57303.0;7673272.0;51694985.0;0.0;17544091.0
2001;Agosto;PI;359441.0;0.0;1769047.0;6413369.0;0.0;2069747.0
2001;Setembro;AC;312.0;90962.0;466775.0;1675703.0;0.0;380315.0
2001;Setembro;AL;674842.0;19420.0;1821057.0;6880329.0;0.0;3642056.0
2001;Setembro;AP;28320.0;0.0;574775.0;1952043.0;0.0;1413285.0
2001;Setembro;AM;13698305.0;0.0;2455485.0;71425013.0;0.0;12991119.0
2001;Setembro;BA;12894230.0;366601.0;6842987.0;121431201.0;0.0;20189939.0
2001;Setembro;CE;5821298.0;16861.0;5693316.0;39098336.0;0.0;11863935.0
2001;Setembro;DF;1839288.0;105.0;8684406.0;163300731.0;0.0;434296973.0
2001;Setembro;ES;62664388.0;229.0;4129101.0;48897536.0;0.0;10298541.0
2001;Setembro;GO;14501692.0;300713.0;5931968.0;45944499.0;0.0;10127509.0
2001;Setembro;MA;2481486.0;483.0;1544843.0;11323465.0;0.0;2524412.0
2001;Setembro;MT;627625.0;241750.0;2802996.0;17414533.0;0.0;4242176.0
2001;Setembro;MS;538843.0;151175.0;3762341.0;12563795.0;0.0;3842705.0
2001;Setembro;MG;39780700.0;577207.0;23303928.0;258507136.0;0.0;67448187.0
2001;Setembro;PA;2011710.0;47079.0;3353699.0;22335239.0;0.0;7894828.0
2001;Setembro;PB;905173.0;43.0;2126420.0;12555291.0;0.0;3609699.0
2001;Setembro;PR;70149842.0;677443.0;18141092.0;177492120.0;0.0;44977752.0
2001;Setembro;PE;8105458.0;74180.0;7056251.0;50258705.0;0.0;15048896.0
2001;Setembro;PI;253816.0;12040.0;1653082.0;6653518.0;0.0;1241441.0
2001;Outubro;AC;625.0;163368.0;187570.0;1696842.0;0.0;625560.0
2001;Outubro;AL;431604.0;19493.0;915178.0;5573211.0;0.0;3039523.0
2001;Outubro;AP;28851.0;0.0;262855.0;1941416.0;0.0;2913822.0
2001;Outubro;AM;19019153.0;10.0;1179539.0;83774944.0;0.0;15083439.0
2001;Outubro;BA;21848160.0;446267.0;3435337.0;96001967.0;0.0;28582229.0
2001;Outubro;CE;6574055.0;18966.0;2622366.0;36630257.0;0.0;15245120.0
2001;Outubro;DF;2403534.0;338.0;4721661.0;193606768.0;0.0;446265153.0
2001;Outubro;ES;62832349.0;0.0;1799923.0;46816259.0;0.0;11612488.0
2001;Outubro;GO;6623572.0;536947.0;1950395.0;42836429.0;0.0;10219366.0
2001;Outubro;MA;1000224.0;11603.0;763680.0;9408577.0;0.0;3158025.0
2001;Outubro;MT;1683629.0;115376.0;944052.0;18526254.0;0.0;5342947.0
2001;Outubro;MS;557022.0;265617.0;1512706.0;14163980.0;0.0;4918356.0
2001;Outubro;MG;45597167.0;393120.0;11566520.0;221690381.0;0.0;68617519.0
2001;Outubro;PA;1898735.0;29767.0;1460311.0;23216311.0;0.0;10315465.0
2001;Outubro;PB;1007001.0;0.0;1041845.0;11452337.0;0.0;8561107.0
2001;Outubro;PR;72499328.0;1045582.0;8734849.0;164666986.0;0.0;63029875.0
2001;Outubro;PE;14332556.0;79479.0;3509381.0;52468054.0;0.0;17292982.0
2001;Outubro;PI;318403.0;27351.0;733646.0;6078324.0;0.0;2449966.0
2001;Novembro;AC;1400.0;0.0;163852.0;1931106.0;0.0;778166.0
2001;Novembro;AL;681312.0;19633.0;639767.0;8462507.0;0.0;3368447.0
2001;Novembro;AP;6646.0;0.0;154732.0;1625035.0;0.0;2758832.0
2001;Novembro;AM;15824657.0;0.0;1296192.0;77167346.0;0.0;12450187.0
2001;Novembro;BA;26011488.0;392974.0;3594955.0;95077581.0;0.0;27786443.0
2001;Novembro;CE;5403330.0;5760.0;2362536.0;41424359.0;0.0;15440334.0
2001;Novembro;DF;2895937.0;0.0;3744179.0;183012934.0;0.0;491948152.0
2001;Novembro;ES;61759141.0;0.0;2002913.0;56945162.0;0.0;11128234.0
2001;Novembro;GO;6938001.0;304027.0;1755768.0;46612068.0;0.0;10329442.0
2001;Novembro;MA;1480103.0;9236.0;821491.0;9763308.0;0.0;4259013.0
2001;Novembro;MT;942995.0;164477.0;892416.0;19828571.0;0.0;3315651.0
2001;Novembro;MS;522100.0;361305.0;1652603.0;14425589.0;0.0;4058752.0
2001;Novembro;MG;33731414.0;242490.0;10852794.0;262624883.0;0.0;68448666.0
2001;Novembro;PA;1963180.0;29361.0;1584576.0;25448376.0;0.0;9912725.0
2001;Novembro;PB;1231375.0;0.0;945819.0;12480555.0;0.0;8231442.0
2001;Novembro;PR;56621077.0;895617.0;8798929.0;179624420.0;0.0;50047569.0
2001;Novembro;PE;7802001.0;88795.0;3143261.0;62703731.0;0.0;20665234.0
2001;Novembro;PI;286445.0;53230.0;639492.0;8587554.0;0.0;1730725.0
2001;Dezembro;AC;1294.0;0.0;188372.0;1927982.0;0.0;1702042.0
2001;Dezembro;AL;4183969.0;19760.0;731331.0;23617997.0;0.0;8532716.0
2001;Dezembro;AP;10148.0;0.0;190211.0;1734211.0;0.0;3556196.0
2001;Dezembro;AM;13114976.0;0.0;1064189.0;83127305.0;0.0;27111364.0
2001;Dezembro;BA;16778209.0;402514.0;3541950.0;90361748.0;0.0;44704735.0
2001;Dezembro;CE;4101228.0;12.0;2564878.0;37818445.0;0.0;27050718.0
2001;Dezembro;DF;3389483.0;10.0;4307179.0;212588024.0;0.0;913002250.0
2001;Dezembro;ES;48482194.0;0.0;2061323.0;50277172.0;0.0;19730794.0
2001;Dezembro;GO;8374183.0;308392.0;1630020.0;46897512.0;0.0;23910992.0
2001;Dezembro;MA;2803773.0;11.0;589283.0;11528975.0;0.0;6740994.0
2001;Dezembro;MT;477331.0;37951.0;734216.0;19089650.0;0.0;9501704.0
2001;Dezembro;MS;321392.0;31088.0;1373163.0;13541420.0;0.0;9290739.0
2001;Dezembro;MG;26904966.0;405041.0;13079782.0;221509428.0;0.0;140486521.0
2001;Dezembro;PA;2491902.0;55443.0;1291693.0;26485190.0;0.0;12910611.0
2001;Dezembro;PB;719241.0;55.0;974265.0;13499983.0;0.0;9807658.0
2001;Dezembro;PR;37895982.0;877071.0;8529622.0;186751003.0;0.0;95311404.0
2001;Dezembro;PE;8022528.0;53182.0;3011900.0;54286137.0;0.0;30498309.0
2001;Dezembro;PI;251207.0;65952.0;562553.0;8189062.0;0.0;4108396.0
2003;Janeiro;AC;2767.0;0.0;305739.0;2219173.0;0.0;1572994.0
2003;Janeiro;AL;285578.0;0.0;922776.0;9138689.0;0.0;5368193.0
2003;Janeiro;AP;6925.0;0.0;232363.0;2334327.0;0.0;6713901.0
2003;Janeiro;AM;13848964.0;18.0;1897286.0;82193061.0;0.0;15365879.0
2003;Janeiro;BA;20878743.0;332375.0;3358261.0;97893768.0;0.0;30399328.0
2003;Janeiro;CE;5350096.0;0.0;3252445.0;47223494.0;0.0;19832806.0
2003;Janeiro;DF;6173009.0;0.0;4417361.0;274672499.0;0.0;613855625.0
2003;Janeiro;ES;56855086.0;0.0;2713894.0;53125185.0;0.0;12464542.0
2003;Janeiro;GO;14746168.0;503470.0;2410165.0;47001614.0;0.0;14123461.0
2003;Janeiro;MA;1922872.0;0.0;844906.0;13140063.0;0.0;4485754.0
2003;Janeiro;MT;396883.0;437540.0;1022718.0;19786069.0;0.0;6913453.0
2003;Janeiro;MS;1472304.0;615045.0;1668271.0;16424495.0;0.0;4401064.0
2003;Janeiro;MG;45106814.0;210881.0;15531535.0;314258754.0;0.0;81912071.0
2003;Janeiro;PA;1744896.0;27147.0;1457205.0;31214588.0;0.0;10499646.0
2003;Janeiro;PB;371244.0;0.0;1037779.0;14187742.0;0.0;8433349.0
2003;Janeiro;PR;63319042.0;276966.0;12099856.0;220702274.0;0.0;51167669.0
2003;Janeiro;PE;12116833.0;72586.0;4487512.0;77558096.0;0.0;23167945.0
2003;Janeiro;PI;496365.0;43010.0;569098.0;11846437.0;0.0;3922158.0
2003;Janeiro;RJ;54991638.0;201.0;47239542.0;922373197.0;0.0;278416807.0
2003;Janeiro;RN;1839202.0;10099.0;1081656.0;15202919.0;0.0;7651818.0
2003;Janeiro;RS;38895008.0;1014451.0;13166892.0;267115538.0;0.0;91738846.0
2003;Janeiro;RO;446736.0;0.0;584939.0;9067149.0;0.0;4766375.0
2003;Janeiro;RR;1402.0;0.0;238573.0;1816234.0;0.0;1100079.0
2003;Janeiro;SC;14619262.0;44742.0;5084150.0;190852608.0;0.0;36540234.0
2003;Janeiro;SP;374318583.0;1216474.0;93590250.0;1963930514.0;0.0;709790526.0
2003;Janeiro;SE;1206780.0;0.0;608698.0;11928531.0;0.0;5606695.0
2003;Janeiro;TO;197211.0;0.0;209148.0;4825125.0;0.0;718085.0
2003;Fevereiro;AC;0.0;81.0;135563.0;1707294.0;0.0;786341.0
2003;Fevereiro;AL;326396.0;0.0;1201711.0;8644310.0;0.0;5975894.0
2003;Fevereiro;AP;24451.0;0.0;165908.0;1666440.0;0.0;2294451.0
2003;Fevereiro;AM;14582202.0;0.0;1020947.0;77483367.0;0.0;15991541.0
2003;Fevereiro;BA;20295198.0;295702.0;3115702.0;82672759.0;0.0;21447669.0
2003;Fevereiro;CE;31826924.0;20.0;2362294.0;41700784.0;0.0;14570054.0
2003;Fevereiro;DF;1708000.0;0.0;3463195.0;207662579.0;0.0;472281713.0
2003;Fevereiro;ES;54528876.0;0.0;1476486.0;39593451.0;0.0;9643094.0
2003;Fevereiro;GO;5373019.0;646122.0;1817673.0;44259039.0;0.0;13073550.0
2003;Fevereiro;MA;2970374.0;17837.0;514978.0;10927270.0;0.0;2963426.0
2003;Fevereiro;MT;1134386.0;439948.0;999484.0;16987432.0;0.0;5604893.0
2003;Fevereiro;MS;3406444.0;587637.0;1061061.0;15009077.0;0.0;5120990.0
2003;Fevereiro;MG;38669963.0;138725.0;9233657.0;278285746.0;0.0;69824681.0
2003;Fevereiro;PA;3110553.0;250943.0;1029698.0;23172078.0;0.0;10705100.0
2003;Fevereiro;PB;799679.0;0.0;798262.0;12497742.0;0.0;6670160.0
2003;Fevereiro;PR;64448111.0;236569.0;8082132.0;178591668.0;0.0;45771822.0
2003;Fevereiro;PE;10051744.0;106920.0;2369293.0;52397087.0;0.0;19802243.0
2003;Fevereiro;PI;348057.0;72774.0;401487.0;12967586.0;0.0;3165253.0
2003;Fevereiro;RJ;53638559.0;0.0;41504864.0;565763041.0;0.0;257075868.0
2003;Fevereiro;RN;8261163.0;43389.0;670367.0;13059970.0;0.0;6735588.0
2003;Fevereiro;RS;36321200.0;2624794.0;9747776.0;221663584.0;0.0;80679865.0
2003;Fevereiro;RO;24166.0;18.0;348278.0;6765549.0;0.0;2263662.0
2003;Fevereiro;RR;8026.0;3070.0;164948.0;1847203.0;0.0;1054170.0
2003;Fevereiro;SC;16398220.0;131230.0;3470839.0;143680787.0;0.0;30863138.0
2003;Fevereiro;SP;365188776.0;1112446.0;83453002.0;1631616370.0;0.0;726065819.0
2003;Fevereiro;SE;2965545.0;0.0;435696.0;9414087.0;0.0;4949429.0
2003;Fevereiro;TO;39315.0;0.0;189215.0;4057739.0;0.0;519838.0
2003;Março;AC;232.0;0.0;206096.0;1777753.0;0.0;722721.0
2003;Março;AL;575451.0;0.0;2502273.0;8111147.0;0.0;5001368.0
2003;Março;AP;9610.0;0.0;137500.0;1429708.0;0.0;2278676.0
2003;Março;AM;12203645.0;0.0;1253653.0;84963079.0;0.0;17252756.0
2003;Março;BA;24448493.0;199943.0;2704955.0;82078219.0;0.0;32288263.0
2003;Março;CE;5838649.0;0.0;2363885.0;45341004.0;0.0;16367006.0
2003;Março;DF;2003602.0;0.0;4084893.0;194793165.0;0.0;459939643.0
2003;Março;ES;44127445.0;0.0;1632172.0;64967220.0;0.0;13467288.0
2003;Março;GO;9860206.0;515274.0;2214821.0;43933963.0;0.0;12543289.0
2003;Março;MA;781813.0;13.0;613612.0;10194121.0;0.0;4261857.0
2003;Março;MT;2969293.0;496112.0;699321.0;16767038.0;0.0;5653541.0
2003;Março;MS;1916666.0;410620.0;1236514.0;16151472.0;0.0;5345920.0
2003;Março;MG;42146356.0;125533.0;10411838.0;297827925.0;0.0;73598235.0
2003;Março;PA;1701358.0;55421.0;999287.0;22417601.0;0.0;11073584.0
2003;Março;PB;483376.0;0.0;766778.0;11646993.0;0.0;6238523.0
2003;Março;PR;59031878.0;158778.0;9616352.0;176996198.0;0.0;69280100.0
2003;Março;PE;10784634.0;145006.0;2565555.0;46178611.0;0.0;17992211.0
2003;Março;PI;158893.0;152475.0;601070.0;7588409.0;0.0;2512495.0
2003;Março;RJ;52488783.0;21.0;45281619.0;573257192.0;0.0;267374342.0
2003;Março;RN;1594788.0;1247.0;1090517.0;11683568.0;0.0;4859090.0
2003;Março;RS;35266425.0;766728.0;11821271.0;224704510.0;0.0;84895410.0
2003;Março;RO;198830.0;0.0;308706.0;6335987.0;0.0;2233067.0
2003;Março;RR;10062.0;0.0;144135.0;1506745.0;0.0;1027691.0
2003;Março;SC;14829105.0;88471.0;3842562.0;121704911.0;0.0;40411029.0
2003;Março;SP;376258206.0;942153.0;194748833.0;1742924592.0;0.0;803236814.0
2003;Março;SE;1550406.0;14958.0;551241.0;9447255.0;0.0;4714700.0
2003;Março;TO;327707.0;0.0;178070.0;3719570.0;0.0;510428.0
2003;Abril;AC;166.0;0.0;1158456.0;1806513.0;0.0;1480716.0
2003;Abril;AL;311515.0;0.0;9263343.0;8553214.0;0.0;6756785.0
2003;Abril;AP;17479.0;0.0;978988.0;1703048.0;0.0;2390038.0
2003;Abril;AM;13560351.0;0.0;8524239.0;76469866.0;0.0;22718357.0
2003;Abril;BA;15143750.0;308656.0;23773927.0;87785208.0;0.0;38983063.0
2003;Abril;CE;8802236.0;0.0;19464685.0;38641679.0;0.0;21922582.0
2003;Abril;DF;2751491.0;0.0;37322501.0;195278712.0;0.0;308605153.0
2003;Abril;ES;50579818.0;0.0;15009102.0;62993193.0;0.0;17441801.0
2003;Abril;GO;10909044.0;516425.0;23738259.0;48613589.0;0.0;20123827.0
2003;Abril;MA;983905.0;25.0;4759080.0;10170097.0;0.0;6557852.0
2003;Abril;MT;1240605.0;216586.0;9635415.0;18121505.0;0.0;7521640.0
2003;Abril;MS;1810324.0;211010.0;15289944.0;17475189.0;0.0;5749890.0
2003;Abril;MG;34750344.0;56485.0;93164629.0;290705528.0;0.0;95533409.0
2003;Abril;PA;5624694.0;153324.0;8857485.0;23094335.0;0.0;13474855.0
2003;Abril;PB;835373.0;0.0;10322307.0;11781685.0;0.0;9149611.0
2003;Abril;PR;54333011.0;57545.0;88158778.0;195959205.0;0.0;71923964.0
